id;tipoResiduo;direccion;longitud;latitud;nivelLlenado;alerta;fecha
1524856;envases;Montera 24;-3.70235593483496;40.4184070441662;0;;2021-08-02T05:52:17.000+0200
1524858;envases;Fuencarral 6 Fla. 6;-3.70143042725259;40.4205655403031;4;;2021-08-02T05:45:03.000+0200
1524859;resto;Plaza Nelson Mandela Junto Fla.14 Y Árbol;-3.7033831055847;40.4097267029012;2;;2021-08-02T05:17:35.000+0200
1524860;envases;Pza Santa María De La Cabeza, 2 (Burger King);-3.69351829883703;40.4071438786159;8;LLENA;2021-08-02T06:20:27.000+0200
1524840;envases;Plaza Carlos V N.11;-3.69250763207674;40.4090204297013;2;;2021-08-02T06:53:25.000+0200
1524862;resto;Santa Engracia CV Cuatro Caminos (Metro Lateral);-3.70360461747822;40.4465512917071;8;LLENA;2021-08-02T05:42:14.000+0200
1524865;resto;Argumosa 1 (Metro);-3.70073960977312;40.4084818029633;0;;2021-08-02T06:16:44.000+0200
1524861;envases;Gran Vía 66 Junto Semáforo;-3.70894510820282;40.4222795813509;0;;2021-08-02T06:15:20.000+0200
1524864;resto;Paseo De Las Delicias Con Plaza Luca De Tena (Junto Semaforo Y Parque Infantil);-3.6937250773557;40.4016953036344;2;;2021-08-02T05:24:52.000+0200
1524867;resto;Plaza Dos De Mayo;-3.7042088629969;40.4270414924743;0;;2021-08-02T06:50:32.000+0200
1524863;envases;Gran Vía CV Caballero De Gracia;-3.69763499216314;40.4190875538753;0;;2021-08-02T06:19:56.000+0200
1524837;envases;Calle Botoneras 7;-3.706759;40.41476;0;;2021-08-02T06:52:32.000+0200
1524866;envases;Toledo N°7;-3.70758882566148;40.4148531595681;0;;2021-08-02T06:15:56.000+0200
1524836;envases;Plaza De La Corrala Junto Fuente;-3.70283243736075;40.4079756849946;4;;2021-08-02T05:57:31.000+0200
1524853;resto;Ginzo de Limia CV Valencia de Don Juan (Centro De Salud Ciudad De Los Periodistas);-3.7074615881982;40.4846132719353;0;;2021-08-02T05:57:12.000+0200
1524857;resto;Valle De Mena N°25-27-29;-3.72056716499594;40.4710330047426;4;;2021-08-02T06:41:28.000+0200
1524869;resto;Plaza De Santa Cruz;-3.705534;40.415138;0;;2021-08-02T06:26:12.000+0200
1524868;resto;Calle Botoneras 7;-3.706776;40.414761;0;;2021-08-02T05:22:43.000+0200
1524855;envases;Gran Vía 7;-3.69872670743345;40.4194039451764;4;;2021-08-02T06:32:52.000+0200
1524872;envases;Plaza De Santa Cruz;-3.705536;40.415124;0;;2021-08-02T06:21:28.000+0200
1524874;resto;Plaza De Lavapies (FTE. Ferretería Lavapies);-3.70105543603159;40.4087170617335;0;;2021-08-02T05:58:10.000+0200
1524873;envases;Gran Vía 78;-3.71036119081656;40.4231790571686;2;;2021-08-01T22:04:51.000+0200
1524841;resto;Plaza De Lima CV General Peron (Fla.4);-3.69154326313145;40.4523209749526;2;;2021-08-02T06:13:31.000+0200
1524877;resto;Av. Córdoba (Hospital 12 De Octubre);-3.69593986833673;40.3766332555502;0;;2021-08-02T06:53:10.000+0200
1524875;resto;Toledo N°13;-3.70750213334865;40.4144663471305;0;;2021-08-02T06:49:03.000+0200
1524876;envases;Gran Via 30;-3.70285231526084;40.4201786515197;4;;2021-08-02T06:29:55.000+0200
1524878;envases;Av. Europa Puerta Carrefour Express;-3.78800288378053;40.4455535531892;4;;2021-08-02T06:58:51.000+0200
1524870;resto;Toledo N°7;-3.70758089315454;40.4148400972533;6;;2021-08-02T06:59:17.000+0200
1524871;envases;Glorieta De Quevedo 7/ Bravo Murillo (Al Lado Cabina);-3.704199429624;40.4338428231642;0;;2021-08-02T05:56:43.000+0200
1524839;envases;Plaza Canal De Isabel II 3 FTE. Fla.7;-3.7016828726852;40.4578929758355;2;;2021-08-02T06:58:52.000+0200
1524850;envases;Plaza De Cuzco Salida Metro Cuzco;-3.6904475834963;40.4583283317663;2;;2021-08-02T05:49:28.000+0200
1524879;envases;Pza. Agata;-3.70887104843709;40.3466711932805;2;;2021-08-02T06:15:52.000+0200
1524880;envases;Gral. Ricardos N°4;-3.71661604231256;40.397452583336;2;;2021-08-02T06:32:41.000+0200
1524881;envases;Bravo Murillo 28 (Cines Verdi);-3.7041566597964;40.4366308644811;0;;2021-08-02T05:29:48.000+0200
1524851;resto;Plaza Mayor CV Toledo;-3.70761858928352;40.4150150654269;0;;2021-08-02T06:51:39.000+0200
1524889;resto;Av. Complutense Enteada Real Jardin Alfonso XIII;-3.72763544731662;40.4480281038676;2;;2021-08-02T05:33:28.000+0200
1524888;resto;Fuencarral 16;-3.70110023319936;40.4214255899108;2;;2021-08-02T06:13:37.000+0200
1524886;envases;Ombu 16 (Salida Cercanías);-3.6776120732449;40.3954763337328;0;;2021-08-02T06:10:13.000+0200
1524883;resto;Plaza De Lavapies Junto Árbol;-3.70109108255239;40.4088467543701;8;LLENA;2021-08-01T19:44:20.000+0200
1524885;resto;Plaza Tirso De Molina;-3.70331283778003;40.4124397232895;6;;2021-08-02T05:40:13.000+0200
1524882;resto;Plaza De Jacinto Benavente;-3.70367619514896;40.4146165433384;2;;2021-08-02T05:52:16.000+0200
1524891;envases;Pza. Hidrógeno N°7 CV Isabelita Usera N°37;-3.7076920999524;40.3830484501956;0;;2021-08-02T06:16:17.000+0200
1524884;resto;Av. Complutense Entrada Parque De Las Ciencias;-3.72733420275697;40.4500394016344;2;;2021-08-02T06:03:45.000+0200
1524890;resto;Pza. Madre Isabel De Larrañaga CV Parvillas Altas;-3.70691426281123;40.3447242423351;0;;2021-08-02T05:59:23.000+0200
1524852;resto;Glorieta Rocio Durcal Metro Francos Rodríguez;-3.71177283380619;40.4572619572676;0;;2021-08-02T05:31:08.000+0200
1524892;resto;Av. Monforte De Lemos CV Pz Arteijo;-3.70675674735313;40.4787214338629;8;LLENA;2021-08-02T05:52:58.000+0200
1524894;resto;Plaza De Lavapies N°8 Codere;-3.70117477586454;40.4086484043853;0;;2021-08-02T06:30:24.000+0200
1524887;envases;Pza. Goytisolo Frente Al 5;-3.69398822082196;40.4088751659312;6;;2021-08-02T06:59:00.000+0200
1524895;resto;Santa Isabel CV Pza Carlos V;-3.69302520492664;40.4081670382525;4;;2021-08-02T06:52:37.000+0200
1524893;resto;P° Del Prado CV Atocha;-3.69269591680895;40.4095050485113;2;;2021-08-02T06:51:27.000+0200
1524898;envases;Glorieta Cuatro Caminos FTE. Fla. 109;-3.70411245660713;40.4473788965226;0;;2021-08-02T05:50:39.000+0200
1524896;envases;Cmo. De Perales FTE. Calle Torrox (Caja Magica);-3.68613516925793;40.3688881733474;0;;2021-08-02T06:31:15.000+0200
1524899;resto;Plaza De Tirso De Molina;-3.70469406889237;40.4124170111217;0;;2021-08-02T06:36:37.000+0200
1524901;resto;Santillana Del Mar (Metro Alto Del Arenal);-3.64543102769897;40.3902265433325;0;;2021-08-02T05:55:53.000+0200
1524897;envases;Plaza Chueca N°5;-3.69768812946707;40.4227343278363;4;;2021-08-02T05:38:15.000+0200
1524900;envases;Av. Rafael Ybarra N°43;-3.71111988182589;40.3820632307511;0;;2021-08-02T05:57:39.000+0200
1524902;resto;Toledo N° 14;-3.70760391393709;40.4143584598662;0;;2021-08-02T06:22:46.000+0200
1524903;resto;Av. Monforte De Lemos 101 CV Ginzo De Limia;-3.704452;40.479132;2;;2021-08-02T06:48:45.000+0200
1524907;resto;Gral. Ricardos N°53 CV Sallaberry;-3.72088639536847;40.3948779127244;2;;2021-08-02T06:11:06.000+0200
1524904;envases;Gran Via 34 Junto Semáforo;-3.70408827433348;40.4202664773987;2;;2021-08-02T06:27:35.000+0200
1524905;resto;Plaza De Las Provincias 4 CV Gerona;-3.70629776463148;40.4150040723442;2;;2021-08-02T06:13:42.000+0200
1524908;envases;Marcelo Usera N°72 CV Los Ferroviarios;-3.70509320439576;40.3859604732775;6;;2021-08-02T00:20:30.000+0200
1524910;resto;Plaza De Oriente FTE. Felipe V Fla. 39;-3.71140735893772;40.418500410649;2;;2021-08-02T06:06:13.000+0200
1524909;envases;Glorieta De Bilbao (Metro Bilbao);-3.70190188984652;40.4292710583115;4;;2021-08-02T05:34:48.000+0200
1524911;envases;Gran Vía 44 Junto Semáforo;-3.70536482820839;40.4203588090724;2;;2021-08-02T06:14:21.000+0200
1524912;resto;Raimundo Fernández Villaverde Con Paseo Castellana (Metro);-3.69172993794618;40.4459621750785;6;;2021-08-02T03:21:40.000+0200
1524913;resto;Fuencarral FTE. 42;-3.70075093232483;40.4229294038431;0;;2021-08-02T05:56:16.000+0200
1524914;resto;Plaza Nelson Mandela Entre Fla.1 Y 2;-3.70381884276866;40.4096459907782;6;;2021-08-02T06:32:01.000+0200
1524917;resto;Gral. Ricardos N°37 CV Gral. Martin Cerezo;-3.71943278482911;40.3956819146846;2;;2021-08-02T06:43:20.000+0200
1524915;resto;C° Viejo De Leganes N°124 CV Julio Antonio;-3.72988995609932;40.3828535982445;0;;2021-08-02T05:36:12.000+0200
1524920;envases;Avenida Ciudad De Barcelona Salida Ave;-3.68942240186552;40.4068239365797;0;;2021-08-02T05:52:59.000+0200
1524916;envases;Costa Brava N°18 ( Metro Paco de Lucia);-3.70898791786746;40.4996824164747;0;;2021-08-02T05:37:35.000+0200
1524918;resto;Pza. Agata FTE. N°4;-3.7082831444205;40.3463112848013;4;;2021-08-02T05:54:37.000+0200
1524919;envases;Calle Isaac Peral Con Calle Francisco De Sales (FTE. Clinico);-3.71747353915182;40.4396646056501;8;LLENA;2021-08-02T05:51:46.000+0200
1524921;resto;Calle Isaac Peral Con calle Francisco De Sales (FTE. Clinico);-3.71749540106608;40.4396668528447;0;;2021-08-02T06:00:39.000+0200
1524922;envases;Plaza Nelson Mandela Junto Fla. 1 Y 2;-3.70386381153351;40.4096236644057;4;;2021-08-02T05:21:19.000+0200
1524923;resto;Plaza Cibeles CV Paseo Recoletos;-3.69306393266946;40.4198443043436;0;;2021-08-02T05:34:44.000+0200
1524925;envases;Plaza De Jacinto Benavente;-3.70368545024851;40.4146069527361;0;;2021-08-02T06:52:43.000+0200
1524924;resto;Golondrina Estrada Estacion Aravaca;-3.78515962297158;40.4483212232956;0;;2021-08-02T05:36:00.000+0200
1524926;resto;C° Viejo De Leganes N°145 CV Pelicano;-3.72918628682778;40.3836494128011;4;;2021-08-02T02:28:03.000+0200
1524931;envases;Glorieta Pradera Navarrulaque CV Mirador De La Reina;-3.71648935495155;40.4907986770193;0;;2021-08-02T06:21:18.000+0200
1524930;envases;Plaza De Lavapies N°8 Codere;-3.7011952165307;40.4086649660954;0;;2021-08-02T05:53:23.000+0200
1524928;resto;Fuencarral 6 Fla. 6;-3.70142205536259;40.4205852569227;4;;2021-08-02T06:24:27.000+0200
1524929;resto;Bravo Murillo Esquina C/ Pedro Moreno (Farola 512);-3.69246310571491;40.4652502311489;0;;2021-08-02T06:47:13.000+0200
1524932;envases;Plaza Tirso De Molina;-3.70334715058558;40.4124407064563;4;;2021-08-02T06:25:51.000+0200
1524936;envases;Plaza Tirso De Molina;-3.70467527247131;40.4124087833044;4;;2021-08-02T06:30:26.000+0200
1524937;resto;Glorieta Ruiz Jimenez 3 (Metro San Bernardo);-3.70598225700924;40.4298922390203;0;;2021-08-02T06:45:41.000+0200
1524933;envases;Plaza Tirso De Molina;-3.70507376107181;40.4123443788605;0;;2021-08-02T05:50:49.000+0200
1524934;resto;Gran Via 16;-3.69933501077851;40.4197190800392;0;;2021-08-02T06:12:48.000+0200
1524938;envases;Gran Via 32 Primark;-3.70342351490522;40.4202228507414;4;;2021-08-02T06:24:23.000+0200
1524935;envases;Plaza De Legazpi Con Maestro Arbos (Parada Bus;-3.69532812727828;40.3905447060258;8;LLENA;2021-08-02T06:26:29.000+0200
1524939;envases;Plaza De Castilla 3 (Esquina Bravo Murillo);-3.69023122511755;40.4658922617431;2;;2021-08-02T06:35:54.000+0200
1524940;resto;Plaza De Jacinto Benavente;-3.70340403059972;40.4145347721056;4;;2021-08-02T06:38:38.000+0200
1524941;resto;Avenida Ciudad De Barcelona(Salida Cercanía Frente Al Monumento);-3.68854188563104;40.4064013178451;0;;2021-08-02T06:31:23.000+0200
1524942;envases;Raimundo Fernandez Villaverdecon Paseo Castellana (Metro);-3.69172711118517;40.4459907955724;0;;2021-08-02T05:31:00.000+0200
1524943;envases;Plaza De La Remonta FTE. 2B Fla. 45;-3.6979510375574;40.4644830650874;0;;2021-08-02T06:47:17.000+0200
1524945;envases;Av. De Partenon Glorieta (Entrada Ifema);-3.61606651293898;40.4642120305998;0;;2021-08-02T05:35:13.000+0200
1524947;resto;Cmo. De Perales FTE. Calle Torrox (Caja Magica);-3.68612565074714;40.368871544026;0;;2021-08-02T06:49:17.000+0200
1524946;envases;Glorieta San Vicente CV P° De La Florida;-3.72008372660329;40.4205243992535;6;;2021-08-02T06:29:52.000+0200
1524948;resto;Plaza Carlos V N.11;-3.69248033824019;40.4090081560953;0;;2021-08-02T06:21:08.000+0200
1524951;resto;Glorieta Pradera Navarrulaque CV Mirador De La Reina;-3.71650780719669;40.4907723430464;0;;2021-08-02T05:49:35.000+0200
1524950;envases;Plaza Manuel Gomez Moreno (Orense 6 Post.);-3.694512;40.44834;0;;2021-08-02T06:00:23.000+0200
1524949;resto;General Margallo Con Bravo Murillo;-3.69785743262038;40.4611680028472;0;;2021-08-02T06:13:23.000+0200
1524954;resto;Plaza Mayor De Ciudad Pegaso Junto Fla.12;-3.59515533705641;40.4478386711342;0;;2021-08-02T06:01:31.000+0200
1524955;envases;Av Betanzos N°39 Junto Fla.57;-3.71124468038385;40.4749492328847;0;;2021-08-02T06:58:18.000+0200
1524956;envases;Plaza De Las Provincias 4 CV Gerona;-3.70630078349046;40.4149945196305;4;;2021-08-02T05:40:59.000+0200
1524953;envases;Sinesio Delgado Puerta Carrefour;-3.70945399927963;40.4716303156031;6;;2021-08-02T06:51:34.000+0200
1524952;envases;Plaza De Castilla FTE. Taco bell (Jto. Farola385) CV P° Castellana 189 Metro;-3.68948513362475;40.4672493719319;0;;2021-08-02T05:30:08.000+0200
1524958;envases;P° Alberto Palacios N°17;-3.71115726866163;40.346031443683;0;;2021-08-01T20:59:19.000+0200
1524957;resto;Santa Engracia Con calle María De Guzman;-3.70264762160628;40.4442011540936;4;;2021-08-02T06:52:28.000+0200
1524960;resto;Plaza Chamberí N°41 Junto Fla. 27 CV Santa Engracia;-3.69768012591096;40.4322224680667;0;;2021-08-02T06:44:28.000+0200
1524959;envases;Antonio López N°111 (Plaza Rio 2);-3.70185237186912;40.3904283337441;0;;2021-08-02T05:34:17.000+0200
1524962;envases;La Estrada CV Francisco Sancha;-3.69360958103587;40.4882412731842;8;ERROR;2021-07-31T15:12:31.000+0200
1524963;resto;Avenida Ciudad De Barcelona Salida Ave;-3.68940047848333;40.4068145321083;2;;2021-08-02T06:45:26.000+0200
1524961;resto;Antonio Lopez °111 (Plaza Rio 2);-3.701871248416;40.3904449048924;2;;2021-08-02T06:12:31.000+0200
1524965;resto;Pza. Del Navío (Centro Servicios Sociales Y Mayores);-3.58797074992445;40.4555021527304;0;;2021-08-02T06:40:55.000+0200
1524964;resto;Padre Piquer (Carrefour);-3.76814201635213;40.3946676987445;6;;2021-08-02T06:31:30.000+0200
1524968;envases;Plaza Olavide FTE. Murillo;-3.700819;40.433085;0;;2021-08-02T06:26:25.000+0200
1524967;resto;C° Viejo De Leganes N°241;-3.73247114713608;40.3794238770338;0;;2021-08-02T05:27:15.000+0200
1524966;resto;Plaza Olavide FTE. Murillo;-3.700785;40.433086;2;;2021-08-02T06:39:08.000+0200
1524970;envases;Ginzo De Limia 54 CV Av. Monforte De Lemos;-3.703914;40.478998;0;;2021-08-02T05:46:20.000+0200
1524969;envases;P° Alberto Palacios N°3-5;-3.70973332825626;40.3463083537883;2;;2021-08-02T06:37:02.000+0200
1524972;envases;Senda Del Infante Fla.23;-3.72016989840325;40.4890119240213;4;;2021-08-02T06:49:50.000+0200
1524971;envases;Av. Monforte De Lemos CV Av. Betanzos;-3.71192984904922;40.4776122875244;8;LLENA;2021-08-02T05:53:20.000+0200
1524974;resto;P° Alberto Palacios N°11;-3.71019813680891;40.3462184965975;0;;2021-08-02T05:31:09.000+0200
1524973;resto;Plaza De Corrala Junto Fuente;-3.70284978596189;40.4079946481047;0;;2021-08-02T06:31:41.000+0200
1524976;resto;P° Castellana Salida Boca De Metro De Nuevos Ministerios Median (Entre Boca E Isla);-3.69151444109016;40.4465498395387;4;;2021-08-02T05:26:00.000+0200
1524975;resto;Av. Real De Pinto N°27;-3.70613698948725;40.3463671711505;0;;2021-08-02T06:04:27.000+0200
1524979;resto;Pza. José Luis Hoys Mercado Usera;-3.70681182249357;40.3871240833863;0;;2021-08-02T06:35:56.000+0200
1524978;envases;Av. Real De Pinto N°27;-3.70613059714624;40.3463517162405;6;;2021-08-02T06:12:39.000+0200
1524977;envases;Plaza De Lima Fla.2 FTE. Edificio Bankia;-3.69135994574567;40.4517881382847;0;;2021-08-02T05:53:08.000+0200
1524981;envases;Gral. Ricardos N° 93 CV C° Viejos De Leganes;-3.72369223544967;40.3932740632457;4;;2021-08-02T06:38:05.000+0200
1524984;envases;Pza. Distrito De Latina (Guareña FTE. N°3);-3.76493376493548;40.385574676882;6;;2021-08-02T05:53:09.000+0200
1524983;resto;Gran Via De Villaverde Acceso Estacion*;-3.68349495030286;40.3528718801689;0;;2021-08-02T06:25:37.000+0200
1524982;envases;Plaza De La Remonta 6 Fla. 64;-3.69719689055796;40.4642873920556;0;;2021-08-02T06:24:10.000+0200
1524987;resto;Gral. Ricardos N°1;-3.71647739227583;40.397314;0;;2021-08-02T06:39:42.000+0200
1524980;resto;Av. Europa 34A;-3.78672679276176;40.4456850021882;0;;2021-08-02T05:58:08.000+0200
1524985;resto;P°Castellana CV Av. Monforte De Lemos;-3.68730742833258;40.4752424439742;0;;2021-08-02T05:17:36.000+0200
1524986;resto;Orense Entre N°14 Y N°16;-3.69515573340087;40.4492977834164;4;;2021-08-02T05:36:26.000+0200
1524989;envases;Av. Córdoba CV Marcelo Usera;-3.69923333377633;40.3874203097546;0;;2021-08-02T06:34:53.000+0200
1524990;resto;Plaza De Legazpi 1 (Salida Metro);-3.69493446531464;40.3915976696564;4;;2021-08-02T06:50:32.000+0200
1524988;resto;Hacienda De Pavones N°348;-3.63366612839043;40.4000564596525;6;;2021-08-02T06:36:19.000+0200
1524991;resto;Glorieta De Quevedo 7/Bravo Murillo (Al Lado De Cabina);-3.70422595477076;40.4338438534786;0;;2021-08-02T05:23:41.000+0200
1524994;resto;Hacienda De Pavones N°340;-3.63538004803538;40.4006227080172;6;;2021-08-02T06:11:33.000+0200
1524992;envases;Raimundo Fernández Villaverde (Fla.80) Intercambiador;-3.69233369489969;40.4464221782527;6;;2021-08-02T06:02:08.000+0200
1524993;envases;Golondrina Estradaestacion Aravaca;-3.78516297878445;40.4483414616689;0;;2021-08-02T06:30:20.000+0200
1524997;resto;Av. Betanzos N°39 Junto Fla. 57;-3.71124290594046;40.4749289826743;0;;2021-08-02T06:19:20.000+0200
1524995;resto;Glorieta De Las Academias CV Santiago De Compostela;-3.70581329624216;40.4820766137546;0;;2021-08-02T06:33:34.000+0200
1524996;resto;Glorieta De Bilbao (Metro Bilbao);-3.70191596228809;40.4292745485531;0;;2021-08-02T05:59:22.000+0200
1524999;envases;Transversal Sexta Cercanias San Cristóbal Industrial;-3.69915004127758;40.3317777442977;0;;2021-08-02T05:47:01.000+0200
1525000;resto;Marcelo Usera N°72 CV Los Ferroviarios;-3.70511033544107;40.3859591769168;0;;2021-08-02T06:30:39.000+0200
1525002;resto;Plaza De Castilla FTE. Taco bell (Jto. Farola385) CV P° Castellana 189 Metro;-3.68949120494836;40.4672326502034;2;ERROR;2021-08-02T06:44:32.000+0200
1525001;envases;Glorieta Rocio Durcal Metro Francos Rodríguez;-3.71176054164643;40.4572799103738;6;;2021-08-02T05:45:04.000+0200
1525005;envases;Plaza De Moncloa CV Princesa;-3.71925642773307;40.4350113794462;0;;2021-08-02T06:18:44.000+0200
1525003;resto;San Modesto CV Antonio Robles Fla.1;-3.69331023725653;40.4860012754583;8;LLENA;2021-08-02T05:28:19.000+0200
1525006;resto;Marcelo Usera / Pza. Julian Marias;-3.70741482108941;40.3855947033499;0;;2021-08-02T06:30:23.000+0200
1525004;resto;Arroyo Del Monte CV Senda Del Infante;-3.7234952197537;40.4921892573066;0;;2021-08-02T05:40:51.000+0200
1525008;resto;Pedroches Esq. Menbezar;-3.66964902803006;40.3790523492524;6;;2021-08-02T06:24:44.000+0200
1525007;resto;P° Castellana Salida Boca Metro Nuevos Ministerios Entrada Trabajadores ECI FTE. Local Rolex Ent;-3.69311190891422;40.4470747348127;6;;2021-08-02T06:30:04.000+0200
1525009;resto;Ginzo De Limia N°29;-3.70401722648834;40.4779360645124;0;;2021-08-02T06:24:32.000+0200
1525011;resto;P° Alberto Palacios N°2-4;-3.70932315058264;40.3465575810723;0;;2021-08-02T05:40:50.000+0200
1525010;resto;Reina Victoria FTE.2 Boca Metro Mediana;-3.70455177179707;40.4468720808904;0;;2021-08-02T06:06:14.000+0200
1525012;envases;Golondrina Estrada Estacion Aravaca;-3.78517396103422;40.4487489869679;0;;2021-08-02T06:59:57.000+0200
1525015;envases;Plaza Chamberí N°41 Junto Fla. 27 CV Santa Engracia;-3.69769904762506;40.4322994883608;0;;2021-08-02T06:03:42.000+0200
1525014;resto;Plaza De Castilla 3 (Esquina Bravo Murillo);-3.69026389472871;40.4658825324543;2;;2021-08-02T06:03:48.000+0200
1525017;envases;Plaza Nelson Mandela Junto Fla.14 Y Arbol;-3.70337845411988;40.409729114994;0;;2021-08-02T06:07:28.000+0200
1525016;envases;Marcelo Usera / Pza. Julian Marias;-3.70743506918362;40.3855933875761;6;;2021-08-02T05:44:34.000+0200
1525018;resto;Av. Monforte De Lemos FTE. Farolillo 180;-3.70831803563729;40.478698170687;0;;2021-08-02T06:31:26.000+0200
1525019;resto;P° De La Florida Estación Príncipe Pio Junto Fla.29;-3.72097559555031;40.4218286539296;2;;2021-08-02T05:50:44.000+0200
1525020;envases;Av. Complutense Entrada Real Jardines Alfonso XIII;-3.72760406914115;40.4480116158331;0;;2021-08-02T05:42:12.000+0200
1525021;resto;Plaza Isabel II (Frente Calle Independencia);-3.70996626244218;40.4179248113233;2;;2021-08-02T05:54:44.000+0200
1525022;envases;Fuencarral 129 (FTE. Local Natura);-3.70341868465573;40.4311952375822;10;LLENA;2021-08-02T05:30:50.000+0200
1525023;envases;Plaza Andrés Segovia;-3.6778589222932;40.445455002038;0;;2021-08-02T06:42:39.000+0200
1525025;envases;Glorieta De Las Academias CV Santiago De Compostela;-3.70583218723425;40.4820919910625;0;;2021-08-02T06:57:09.000+0200
1525024;resto;Plaza Nelson Mandel Junto Fla.17;-3.7037394403217;40.4098079620147;0;;2021-08-02T06:15:51.000+0200
1525026;envases;Santa Engracia CV Cuatro Caminos (Isleta Ascensor Metro);-3.70386681189128;40.4464126362435;0;;2021-08-02T06:34:10.000+0200
1525027;resto;Orense Esq. Raimundo Fernández Villaverde;-3.69542116066406;40.4465943364548;6;;2021-08-02T06:26:36.000+0200
1525029;envases;Francos Rodríguez Junto Fla. 103;-3.71217770646738;40.457482333857;0;;2021-08-02T06:07:26.000+0200
1525028;envases;Orense Esq. Raimundo Fernández Villaverde;-3.69541009439178;40.4465801012416;0;;2021-08-02T06:51:12.000+0200
1525031;resto;Senda Del Infante Fla.23;-3.72019187836551;40.4890237058616;0;;2021-08-02T05:47:35.000+0200
1525030;resto;Caramuel N°3;-3.72706081173175;40.4135274157508;2;;2021-08-02T06:33:45.000+0200
1525032;envases;Blas Cabrera Junto Fla. 65 (Mercado Las Águilas);-3.76802791499191;40.3776615885428;2;;2021-08-02T06:09:26.000+0200
1525034;envases;Santa Engracia CV Cuatro Caminos (Metro Lateral);-3.70359514560762;40.4465406232475;0;;2021-08-02T06:04:00.000+0200
1525033;resto;Intercambiador Aluche Junto Fla. 84;-3.76051914224112;40.3849602090811;6;;2021-08-02T05:50:14.000+0200
1525036;resto;Bravo Murillo 28 (Cines Verdi);-3.70415964257987;40.4366177363986;4;;2021-08-02T06:26:25.000+0200
1525037;resto;Av. De Las Águilas Junto Fla. 26;-3.76334465171209;40.385149565116;2;;2021-08-02T06:31:39.000+0200
1525038;resto;Plaza Manuel Gomez Moreno (Orense 6 Post.);-3.694489;40.44834;10;ERROR;2021-08-02T06:40:56.000+0200
1525039;envases;Orense Entre N°14 Y N°16;-3.69515572112029;40.4492965916002;6;;2021-08-02T05:24:28.000+0200
1525041;resto;Fuencarral 129 (FTE. Local Natura);-3.7034074702675;40.4311667021766;8;LLENA;2021-08-02T06:33:32.000+0200
1525043;resto;Plaza De Legazpi Con Maestro Arbos (Parada De Bus);-3.69519404880652;40.3906176173078;2;;2021-08-02T06:04:20.000+0200
1525042;envases;Fernández De Los Ríos CV Isaac Peral (Junta Distrito);-3.7185968291596;40.4355038192461;6;;2021-08-02T05:47:05.000+0200
1525044;resto;Gran Via 8 CV Víctor Hugo;-3.69832938026806;40.4194343539764;2;;2021-08-02T05:29:16.000+0200
1525045;resto;Embajadores 39;-3.70425049808944;40.4079050812189;2;;2021-08-01T23:01:07.000+0200
1525046;resto;Av. De Los Andes N°50 (Eci Campo De Las Naciones);-3.618239;40.456779;4;;2021-08-02T06:46:39.000+0200
1524906;envases;Pza. José Luis Hoys Mercado Usera;-3.7067963245738;40.3871325214308;8;LLENA;2021-08-02T06:45:17.000+0200
1525040;envases;Pza. Del Navío (Centro Servicios Sociales Y Mayores);-3.58798462473729;40.4554830127712;0;;2021-08-02T05:51:05.000+0200
1524944;resto;Plaza De La Remonta FTE. 2B Fla. 45;-3.69789783759633;40.4644690845747;2;;2021-08-02T06:05:07.000+0200
1525067;resto;Sinfonía CV Danza;-3.77357975893457;40.3732326932882;4;;2021-08-02T05:43:37.000+0200
1525068;envases;Av. Complutense Entrada Parque De Las Ciencias;-3.72734219586271;40.4500572278672;0;;2021-08-02T06:20:13.000+0200
1525069;resto;Plaza De Lima Fla.2 FTE. Edificio Bankia;-3.69133474058482;40.451764452139;0;;2021-08-02T06:29:37.000+0200
1525070;resto;Av. Partenon Glorieta (Entrada Ifema);-3.61608999457821;40.4642202477725;0;;2021-08-02T06:43:33.000+0200
1525072;resto;Glorieta Pilar Miro (Junta Municipal Hortaleza);-3.65748318436235;40.4632769341995;0;;2021-08-02T06:20:08.000+0200
1525071;envases;Encomienda De Palacios N°380;-3.63289453711837;40.3961350844044;0;;2021-08-02T05:39:44.000+0200
1525074;envases;Mayor N°9;-3.705905411041;40.4163545592793;0;;2021-08-02T06:22:08.000+0200
1525073;envases;P°Castellana 274 CV Padre F° Palau Y Quer;-3.68661582836028;40.474301447286;0;;2021-08-02T06:56:54.000+0200
1525076;envases;Plaza Ramales CV Santiago;-3.71154618000155;40.4168943510938;0;;2021-08-02T05:38:47.000+0200
1525075;resto;Gta. Santa M.ª De La Cabeza 2;-3.69931546464411;40.4014074242382;4;;2021-08-02T06:56:46.000+0200
1525077;envases;Arequina N°1;-3.6415502054428;40.4691114006121;0;;2021-08-02T05:59:49.000+0200
1525078;resto;Paseo De Las Delicias 78 (Salida Metro);-3.69443527765075;40.3985178005832;8;LLENA;2021-08-02T06:54:57.000+0200
1525079;envases;Oca N°57 CV Abolengo;-3.7386289019445;40.3890912233318;2;;2021-08-02T06:07:41.000+0200
1525080;resto;Plaza  De Jacinto Benanvente;-3.70350342702754;40.4143470512609;0;;2021-08-02T06:47:56.000+0200
1525082;envases;Felipe V (Local Mi Favorita Fitnest Ballet);-3.7106500621045;40.4185917430472;4;;2021-08-02T05:35:55.000+0200
